/work3/soeba/HALOS/halos/lib/python3.8/site-packages/torchvision/models/_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and will be removed in 0.15, please use 'weights' instead.
  warnings.warn(
/work3/soeba/HALOS/halos/lib/python3.8/site-packages/torchvision/models/_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and will be removed in 0.15. The current behavior is equivalent to passing `weights=VGG19_Weights.IMAGENET1K_V1`. You can also use `weights=VGG19_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
Training Epoch 1
Epoch 1, batch no. 10, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 20, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 30, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 40, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 50, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 60, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 70, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 80, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 90, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 100, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 110, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 120, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 130, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 140, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 150, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 160, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 170, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 180, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 190, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 200, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 210, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 220, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 230, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 240, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 250, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 260, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 270, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 280, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 290, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 300, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 310, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 320, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 330, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 340, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 350, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 360, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 370, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 380, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 390, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 400, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 410, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 420, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 430, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 440, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 450, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 460, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 470, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 480, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 490, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 500, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 510, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 520, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 530, gen. loss: nan, disc. loss: inf
Epoch 1, batch no. 540, gen. loss: nan, disc. loss: inf
