/work3/soeba/HALOS/halos/lib/python3.8/site-packages/torchvision/models/_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and will be removed in 0.15, please use 'weights' instead.
  warnings.warn(
/work3/soeba/HALOS/halos/lib/python3.8/site-packages/torchvision/models/_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and will be removed in 0.15. The current behavior is equivalent to passing `weights=VGG19_Weights.IMAGENET1K_V1`. You can also use `weights=VGG19_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
Training Epoch 1
Epoch 1, batch no. 1, gen. loss: 1.0865322351455688, disc. loss: 0.6724665760993958
Epoch 1, batch no. 2, gen. loss: 1.1580954790115356, disc. loss: 0.4197036027908325
Epoch 1, batch no. 3, gen. loss: 1.0690361261367798, disc. loss: 0.29527515172958374
Epoch 1, batch no. 4, gen. loss: 0.9983857870101929, disc. loss: 0.20429354906082153
Epoch 1, batch no. 5, gen. loss: 1.1320735216140747, disc. loss: 0.1492774486541748
Epoch 1, batch no. 6, gen. loss: 1.0443421602249146, disc. loss: 0.10701553523540497
Epoch 1, batch no. 7, gen. loss: 0.9817622303962708, disc. loss: 0.08626319468021393
Epoch 1, batch no. 8, gen. loss: 0.99152672290802, disc. loss: 0.06632408499717712
Epoch 1, batch no. 9, gen. loss: 0.9837109446525574, disc. loss: 0.05327008292078972
Epoch 1, batch no. 10, gen. loss: 1.068803310394287, disc. loss: 0.042228661477565765
Epoch 1, batch no. 11, gen. loss: 1.0452121496200562, disc. loss: 0.03668920695781708
Epoch 1, batch no. 12, gen. loss: 1.059924602508545, disc. loss: 0.03180705010890961
Epoch 1, batch no. 13, gen. loss: 0.9936116337776184, disc. loss: 0.026592247188091278
Epoch 1, batch no. 14, gen. loss: 1.0452687740325928, disc. loss: 0.023181980475783348
Epoch 1, batch no. 15, gen. loss: 0.9806987643241882, disc. loss: 0.02040998265147209
Epoch 1, batch no. 16, gen. loss: 1.0175436735153198, disc. loss: 0.018193066120147705
Epoch 1, batch no. 17, gen. loss: 1.0528110265731812, disc. loss: 0.01591378077864647
Epoch 1, batch no. 18, gen. loss: 1.0165324211120605, disc. loss: 0.014434270560741425
Epoch 1, batch no. 19, gen. loss: 1.0697433948516846, disc. loss: 0.01318053063005209
Epoch 1, batch no. 20, gen. loss: 1.1764183044433594, disc. loss: 0.012674947269260883
Epoch 1, batch no. 21, gen. loss: 1.1113241910934448, disc. loss: 0.011547047644853592
Epoch 1, batch no. 22, gen. loss: 0.9145541787147522, disc. loss: 0.010457120835781097
Epoch 1, batch no. 23, gen. loss: 1.0694299936294556, disc. loss: 0.009807240217924118
Epoch 1, batch no. 24, gen. loss: 1.00408935546875, disc. loss: 0.009746478870511055
Epoch 1, batch no. 25, gen. loss: 1.0158392190933228, disc. loss: 0.00855175219476223
Epoch 1, batch no. 26, gen. loss: 1.1800931692123413, disc. loss: 0.008590860292315483
Epoch 1, batch no. 27, gen. loss: 1.0820674896240234, disc. loss: 0.007577861659228802
Epoch 1, batch no. 28, gen. loss: 1.0225846767425537, disc. loss: 0.0071946363896131516
Epoch 1, batch no. 29, gen. loss: 0.9902458786964417, disc. loss: 0.006542702671140432
Epoch 1, batch no. 30, gen. loss: 1.0048272609710693, disc. loss: 0.006440732628107071
Epoch 1, batch no. 31, gen. loss: 0.9739041924476624, disc. loss: 0.006004993803799152
Epoch 1, batch no. 32, gen. loss: 1.1036179065704346, disc. loss: 0.005993683822453022
Epoch 1, batch no. 33, gen. loss: 1.0383180379867554, disc. loss: 0.0057546235620975494
Epoch 1, batch no. 34, gen. loss: 1.0248194932937622, disc. loss: 0.005520843900740147
Epoch 1, batch no. 35, gen. loss: 1.0296024084091187, disc. loss: 0.0053293174132704735
Epoch 1, batch no. 36, gen. loss: 1.0658715963363647, disc. loss: 0.005397493485361338
Epoch 1, batch no. 37, gen. loss: 1.0650193691253662, disc. loss: 0.005296808201819658
Epoch 1, batch no. 38, gen. loss: 0.9892350435256958, disc. loss: 0.004941202234476805
Epoch 1, batch no. 39, gen. loss: 1.1271216869354248, disc. loss: 0.0060971397906541824
Epoch 1, batch no. 40, gen. loss: 1.1121065616607666, disc. loss: 0.004982011392712593
Epoch 1, batch no. 41, gen. loss: 1.1780787706375122, disc. loss: 0.005056718830019236
Epoch 1, batch no. 42, gen. loss: 0.9504718780517578, disc. loss: 0.004943759646266699
Epoch 1, batch no. 43, gen. loss: 0.8845100402832031, disc. loss: 0.005705568939447403
Epoch 1, batch no. 44, gen. loss: 0.9353536367416382, disc. loss: 0.004608689807355404
Epoch 1, batch no. 45, gen. loss: 1.0197383165359497, disc. loss: 0.0048741246573626995
Epoch 1, batch no. 46, gen. loss: 1.0563055276870728, disc. loss: 0.0053137438371777534
Epoch 1, batch no. 47, gen. loss: 0.9968857169151306, disc. loss: 0.005183005705475807
Epoch 1, batch no. 48, gen. loss: 1.088099718093872, disc. loss: 0.0043948558159172535
Epoch 1, batch no. 49, gen. loss: 0.9390449523925781, disc. loss: 0.003820082638412714
Epoch 1, batch no. 50, gen. loss: 1.0611001253128052, disc. loss: 0.004155069123953581
Epoch 1, batch no. 51, gen. loss: 1.1292070150375366, disc. loss: 0.0036858657840639353
Epoch 1, batch no. 52, gen. loss: 1.0799795389175415, disc. loss: 0.003300719428807497
Epoch 1, batch no. 53, gen. loss: 0.9784878492355347, disc. loss: 0.003344891592860222
Epoch 1, batch no. 54, gen. loss: 1.020443081855774, disc. loss: 0.0033016379456967115
Epoch 1, batch no. 55, gen. loss: 1.1264159679412842, disc. loss: 0.0033291790168732405
Epoch 1, batch no. 56, gen. loss: 1.0775383710861206, disc. loss: 0.003359055845066905
Epoch 1, batch no. 57, gen. loss: 1.0443607568740845, disc. loss: 0.0032814533915370703
Epoch 1, batch no. 58, gen. loss: 0.9623012542724609, disc. loss: 0.003187690395861864
Epoch 1, batch no. 59, gen. loss: 1.1792385578155518, disc. loss: 0.003154825186356902
Epoch 1, batch no. 60, gen. loss: 0.9440510869026184, disc. loss: 0.003005668055266142
Epoch 1, batch no. 61, gen. loss: 1.03422212600708, disc. loss: 0.0032726707868278027
Epoch 1, batch no. 62, gen. loss: 1.107224464416504, disc. loss: 0.003359289839863777
Epoch 1, batch no. 63, gen. loss: 1.0241962671279907, disc. loss: 0.0033728950656950474
Epoch 1, batch no. 64, gen. loss: 1.12971830368042, disc. loss: 0.005485753063112497
Epoch 1, batch no. 65, gen. loss: 0.9820597767829895, disc. loss: 0.012228158302605152
Epoch 1, batch no. 66, gen. loss: 0.9835770726203918, disc. loss: 0.22714295983314514
Epoch 1, batch no. 67, gen. loss: 1.074428915977478, disc. loss: 0.403462290763855
Epoch 1, batch no. 68, gen. loss: 1.0173509120941162, disc. loss: 0.09041841328144073
Epoch 1, batch no. 69, gen. loss: 0.9059504270553589, disc. loss: 0.19255350530147552
Epoch 1, batch no. 70, gen. loss: 0.8753732442855835, disc. loss: 0.36602669954299927
Epoch 1, batch no. 71, gen. loss: 0.9311468601226807, disc. loss: 0.2980852723121643
Epoch 1, batch no. 72, gen. loss: 0.945747435092926, disc. loss: 0.2663058936595917
Epoch 1, batch no. 73, gen. loss: 0.9119046926498413, disc. loss: 0.2634201645851135
Epoch 1, batch no. 74, gen. loss: 1.024753212928772, disc. loss: 0.19438467919826508
Epoch 1, batch no. 75, gen. loss: 0.9409682154655457, disc. loss: 0.12631046772003174
Epoch 1, batch no. 76, gen. loss: 0.9866427183151245, disc. loss: 0.13425509631633759
Epoch 1, batch no. 77, gen. loss: 0.8073899745941162, disc. loss: 0.10449285060167313
Epoch 1, batch no. 78, gen. loss: 0.9857748746871948, disc. loss: 0.06948448717594147
Epoch 1, batch no. 79, gen. loss: 0.9542214870452881, disc. loss: 0.10431697964668274
Epoch 1, batch no. 80, gen. loss: 0.8684743642807007, disc. loss: 0.07472319900989532
Epoch 1, batch no. 81, gen. loss: 0.9945401549339294, disc. loss: 0.08564287424087524
Epoch 1, batch no. 82, gen. loss: 0.8285256624221802, disc. loss: 0.11716161668300629
Epoch 1, batch no. 83, gen. loss: 0.9826815128326416, disc. loss: 0.0701090544462204
Epoch 1, batch no. 84, gen. loss: 0.741737425327301, disc. loss: 0.14667226374149323
Epoch 1, batch no. 85, gen. loss: 1.005265712738037, disc. loss: 0.0584818571805954
Epoch 1, batch no. 86, gen. loss: 0.9473206400871277, disc. loss: 0.043764129281044006
Epoch 1, batch no. 87, gen. loss: 0.8818068504333496, disc. loss: 0.03216973692178726
Epoch 1, batch no. 88, gen. loss: 0.9429518580436707, disc. loss: 0.036197442561388016
Epoch 1, batch no. 89, gen. loss: 0.9457878470420837, disc. loss: 0.03125467523932457
Epoch 1, batch no. 90, gen. loss: 0.8875942230224609, disc. loss: 0.032261334359645844
Epoch 1, batch no. 91, gen. loss: 0.9535686373710632, disc. loss: 0.01987479440867901
Epoch 1, batch no. 92, gen. loss: 0.9721401333808899, disc. loss: 0.012368123047053814
Epoch 1, batch no. 93, gen. loss: 1.0206788778305054, disc. loss: 0.024303017184138298
Epoch 1, batch no. 94, gen. loss: 0.966586709022522, disc. loss: 0.021050043404102325
Epoch 1, batch no. 95, gen. loss: 0.9193535447120667, disc. loss: 0.024948682636022568
Epoch 1, batch no. 96, gen. loss: 0.9839537143707275, disc. loss: 0.015767598524689674
Epoch 1, batch no. 97, gen. loss: 0.8227543234825134, disc. loss: 0.03131870925426483
Epoch 1, batch no. 98, gen. loss: 0.8734308481216431, disc. loss: 0.032334569841623306
Epoch 1, batch no. 99, gen. loss: 0.9396747350692749, disc. loss: 0.02510077878832817
Epoch 1, batch no. 100, gen. loss: 1.0268242359161377, disc. loss: 0.0340786948800087
Epoch 1, batch no. 101, gen. loss: 0.9563374519348145, disc. loss: 0.04028173163533211
Epoch 1, batch no. 102, gen. loss: 0.8243595361709595, disc. loss: 0.19637227058410645
Epoch 1, batch no. 103, gen. loss: 0.8520094156265259, disc. loss: 0.12744593620300293
Epoch 1, batch no. 104, gen. loss: 0.9746037125587463, disc. loss: 0.011185667477548122
Epoch 1, batch no. 105, gen. loss: 0.8569454550743103, disc. loss: 0.027887480333447456
Epoch 1, batch no. 106, gen. loss: 0.8556327223777771, disc. loss: 0.20223377645015717
Epoch 1, batch no. 107, gen. loss: 0.8528416156768799, disc. loss: 0.04682287573814392
Epoch 1, batch no. 108, gen. loss: 0.8387330174446106, disc. loss: 0.16087745130062103
Epoch 1, batch no. 109, gen. loss: 0.9693165421485901, disc. loss: 0.11285114288330078
Epoch 1, batch no. 110, gen. loss: 0.9219242930412292, disc. loss: 0.029261870309710503
Epoch 1, batch no. 111, gen. loss: 0.7684744596481323, disc. loss: 0.04391296207904816
Epoch 1, batch no. 112, gen. loss: 0.7970805168151855, disc. loss: 0.017908770591020584
Epoch 1, batch no. 113, gen. loss: 0.9620189070701599, disc. loss: 0.06588838994503021
Epoch 1, batch no. 114, gen. loss: 0.8907201886177063, disc. loss: 0.04448136314749718
Epoch 1, batch no. 115, gen. loss: 0.9250832200050354, disc. loss: 0.040109679102897644
Epoch 1, batch no. 116, gen. loss: 0.892086386680603, disc. loss: 0.02723020315170288
Epoch 1, batch no. 117, gen. loss: 0.9181954264640808, disc. loss: 0.009248510003089905
Epoch 1, batch no. 118, gen. loss: 0.7908543944358826, disc. loss: 0.24908168613910675
Epoch 1, batch no. 119, gen. loss: 0.8707410097122192, disc. loss: 0.010555138811469078
Epoch 1, batch no. 120, gen. loss: 0.948823869228363, disc. loss: 0.014798762276768684
Epoch 1, batch no. 121, gen. loss: 0.9355753064155579, disc. loss: 0.04839690774679184
Epoch 1, batch no. 122, gen. loss: 0.9737858772277832, disc. loss: 0.049458570778369904
Epoch 1, batch no. 123, gen. loss: 0.8827660083770752, disc. loss: 0.029086139053106308
Epoch 1, batch no. 124, gen. loss: 0.8234593272209167, disc. loss: 0.013016249053180218
Epoch 1, batch no. 125, gen. loss: 0.8929663896560669, disc. loss: 0.010666780173778534
Epoch 1, batch no. 126, gen. loss: 0.8665933609008789, disc. loss: 0.010399573482573032
Epoch 1, batch no. 127, gen. loss: 0.9133399724960327, disc. loss: 0.006576826795935631
Epoch 1, batch no. 128, gen. loss: 0.8802605271339417, disc. loss: 0.0068680099211633205
Epoch 1, batch no. 129, gen. loss: 0.9886319637298584, disc. loss: 0.00840343814343214
Epoch 1, batch no. 130, gen. loss: 0.9325534701347351, disc. loss: 0.010297649540007114
Epoch 1, batch no. 131, gen. loss: 0.8381608724594116, disc. loss: 0.008052617311477661
Epoch 1, batch no. 132, gen. loss: 0.8650839328765869, disc. loss: 0.057710789144039154
Epoch 1, batch no. 133, gen. loss: 0.9320089221000671, disc. loss: 0.0066895633935928345
Epoch 1, batch no. 134, gen. loss: 0.9881089329719543, disc. loss: 0.006595307029783726
Epoch 1, batch no. 135, gen. loss: 1.0506038665771484, disc. loss: 0.005029816180467606
Epoch 1, batch no. 136, gen. loss: 0.8702900409698486, disc. loss: 0.0046343691647052765
Epoch 1, batch no. 137, gen. loss: 0.8691520094871521, disc. loss: 0.0027812025509774685
Epoch 1, batch no. 138, gen. loss: 1.0649396181106567, disc. loss: 0.006980909034609795
Epoch 1, batch no. 139, gen. loss: 0.9293419122695923, disc. loss: 0.0037523878272622824
Epoch 1, batch no. 140, gen. loss: 1.1953774690628052, disc. loss: 0.005497876089066267
Epoch 1, batch no. 141, gen. loss: 1.3198738098144531, disc. loss: 0.15717706084251404
Epoch 1, batch no. 142, gen. loss: 1.0416330099105835, disc. loss: 0.017390690743923187
Epoch 1, batch no. 143, gen. loss: 1.0521870851516724, disc. loss: 0.004711792804300785
Epoch 1, batch no. 144, gen. loss: 1.0377672910690308, disc. loss: 0.010131972841918468
Epoch 1, batch no. 145, gen. loss: 0.995344877243042, disc. loss: 0.0070358747616410255
Epoch 1, batch no. 146, gen. loss: 1.0171581506729126, disc. loss: 0.006663338281214237
Epoch 1, batch no. 147, gen. loss: 0.9776908755302429, disc. loss: 0.020745892077684402
Epoch 1, batch no. 148, gen. loss: 0.8952639698982239, disc. loss: 0.00987974926829338
Epoch 1, batch no. 149, gen. loss: 1.0040754079818726, disc. loss: 0.005496579222381115
Epoch 1, batch no. 150, gen. loss: 0.9353907108306885, disc. loss: 0.007696492597460747
Epoch 1, batch no. 151, gen. loss: 0.9200270175933838, disc. loss: 0.003540216013789177
Epoch 1, batch no. 152, gen. loss: 0.9340559244155884, disc. loss: 0.005377904511988163
Epoch 1, batch no. 153, gen. loss: 0.9177742004394531, disc. loss: 0.002931739669293165
Epoch 1, batch no. 154, gen. loss: 0.9475858807563782, disc. loss: 0.0026868018321692944
Epoch 1, batch no. 155, gen. loss: 1.0482245683670044, disc. loss: 0.0036155343987047672
Epoch 1, batch no. 156, gen. loss: 1.0211565494537354, disc. loss: 0.0030978256836533546
Epoch 1, batch no. 157, gen. loss: 0.8832406401634216, disc. loss: 0.003038723487406969
Epoch 1, batch no. 158, gen. loss: 0.9537558555603027, disc. loss: 0.004075830802321434
Epoch 1, batch no. 159, gen. loss: 1.0608081817626953, disc. loss: 0.006040697917342186
Epoch 1, batch no. 160, gen. loss: 0.9197525382041931, disc. loss: 0.004155668430030346
Epoch 1, batch no. 161, gen. loss: 1.0300302505493164, disc. loss: 0.0054967934265732765
Epoch 1, batch no. 162, gen. loss: 1.0345618724822998, disc. loss: 0.0022730871569365263
Epoch 1, batch no. 163, gen. loss: 1.098215103149414, disc. loss: 0.0034701272379606962
Epoch 1, batch no. 164, gen. loss: 0.9183444976806641, disc. loss: 0.015580456703901291
Epoch 1, batch no. 165, gen. loss: 1.0396393537521362, disc. loss: 0.00289385998621583
Epoch 1, batch no. 166, gen. loss: 0.9588220119476318, disc. loss: 0.0037324964068830013
Epoch 1, batch no. 167, gen. loss: 1.3214735984802246, disc. loss: 0.018122196197509766
Epoch 1, batch no. 168, gen. loss: 1.1439605951309204, disc. loss: 0.0010862925555557013
Epoch 1, batch no. 169, gen. loss: 1.2582732439041138, disc. loss: 0.002477353671565652
Epoch 1, batch no. 170, gen. loss: 1.108060598373413, disc. loss: 0.0016864611534401774
Epoch 1, batch no. 171, gen. loss: 1.1854304075241089, disc. loss: 0.002518671564757824
Epoch 1, batch no. 172, gen. loss: 1.1115434169769287, disc. loss: 0.0013984621036797762
Epoch 1, batch no. 173, gen. loss: 1.1227411031723022, disc. loss: 0.001531961839646101
Epoch 1, batch no. 174, gen. loss: 1.020941138267517, disc. loss: 0.0019471506820991635
Epoch 1, batch no. 175, gen. loss: 1.1119712591171265, disc. loss: 0.0009199384367093444
Epoch 1, batch no. 176, gen. loss: 1.036766529083252, disc. loss: 0.0009916601702570915
